order_id,customer_id,product_category,quantity,price_inr,transaction_date,customer_email,customer_phone
ORD0000904,CUST00126,Apparel,two,427.35,2024-03-16 08:00:00,nmahal@example.org,+91-9528478838
ORD0000905,CUST00747,Electronics,4,799.51,2024-03-16 10:00:00,vrishtichakrabarti@example.org,+91-9215239859
ORD0000906,CUST00043,Electronics,3,5990.24,2024-03-16 12:00:00,zsanghvi@example.com,+91-9943866204
ORD0000907,CUST00752,Home,3,801.26,2024-03-16 14:00:00,arajagopal@example.org,+91-9621481675
ORD0000908,CUST00111,Electronics,1,2657.72,2024-03-16 16:00:00,kashviatwal@example.com,+91-9394237760
ORD0000909,CUST00761,Electronics,3,933.14,2024-03-16 18:00:00,andrewagrawal@example.net,+91-9269179456
ORD0000910,CUST00663,Electronics,four,,2024-03-16 20:00:00,upkaarpadmanabhan@example.com,+91-9824147209
ORD0000911,CUST00183,Electronics,1,701.54,2024-03-16 22:00:00,harshilrajagopal@example.net,+91-9586388625
ORD0000912,CUST00095,Electronics,1,758.68,2024-03-17 00:00:00,oliver10@example.com,+91-9277372462
ORD0000913,CUST00374,Electronics,2,1641.96,2024-03-17 02:00:00,tamanna89@example.net,+91-9575206977
ORD0000914,CUST00520,Books,1,3549.67,2024-03-17 04:00:00,radha25@example.com,+91-9737257520
ORD0000915,CUST00360,Electronics,2,1286.5,2024-03-17 06:00:00,raghav26@example.org,+91-9612175559
ORD0000916,CUST00696,Home,1,2942.68,2024-03-17 08:00:00,udarshdeep@example.org,+91-9399898133
ORD0000917,CUST00281,Apparel,1,342.14,2024-03-17 10:00:00,thamanomkaar@example.org,+91-9847472469
ORD0000918,CUST00195,Electronics,2,593.1,2024-03-17 12:00:00,baljiwan64@example.net,+91-9819930905
ORD0000919,CUST00195,Apparel,1,435.15,2024-03-17 14:00:00,bavahritik@example.net,+91-9433600473
ORD0000920,CUST00667,Electronics,one,1229.6,2024-03-17 16:00:00,bavajack@example.com,+91-9476915336
ORD0000921,CUST00093,Grocery,1,627.06,2024-03-17 18:00:00,hrai@example.net,+91-9873122964
ORD0000922,CUST00672,Electronics,3,1862.68,2024-03-17 20:00:00,urvi23@example.net,+91-9989648883
ORD0000923,CUST00061,Electronics,2,353.89,2024-03-17 22:00:00,mitraosha@example.net,+91-9275608766
ORD0000924,CUST00634,Books,1,937.33,2024-03-18 00:00:00,venkateshanamika@example.net,+91-9442361194
ORD0000925,CUST00051,Home,1,1784.44,2024-03-18 02:00:00,omyacheema@example.net,+91-9435144325
ORD0000926,CUST00403,Books,2,113.83,2024-03-18 04:00:00,mandalishaan@example.org,+91-9704518135
ORD0000927,CUST00789,Electronics,3,7492.3,2024-03-18 06:00:00,missac@example.org,+91-9678637325
ORD0000928,CUST00005,Grocery,1,676.44,2024-03-18 08:00:00,saksham56@example.com,+91-9381544774
ORD0000929,CUST00466,Electronics,1,118.51,2024-03-18 10:00:00,balveertaneja@example.org,+91-9535815063
ORD0000930,CUST00604,Electronics,3,1051.63,2024-03-18 12:00:00,pnarayanan@example.org,+91-9606524616
ORD0000931,CUST00682,Electronics,2,928.38,2024-03-18 14:00:00,chakrabortyindrajit@example.net,+91-9837200714
ORD0000932,CUST00534,Apparel,1,827.25,2024-03-18 16:00:00,fdixit@example.net,+91-9937369207
ORD0000933,CUST00405,Electronics,1,2419.2,2024-03-18 18:00:00,chaudhuriaahana@example.net,+91-9697707478
ORD0000934,CUST00513,Electronics,1,1895.89,2024-03-18 20:00:00,tanmayiminhas@example.com,+91-9728914543
ORD0000935,CUST00645,Books,2,1209.4,2024-03-18 22:00:00,gbedi@example.org,+91-9725821171
ORD0000936,CUST00233,Electronics,1,1408.32,2024-03-19 00:00:00,mannanjagvi@example.net,+91-9820936821
ORD0000937,CUST00524,Electronics,5,808.87,2024-03-19 02:00:00,pooja11@example.org,+91-9279629222
ORD0000938,CUST00346,Electronics,two,5300.15,2024-03-19 04:00:00,devionkar@example.com,+91-9164903427
ORD0000939,CUST00046,Home,1,204.55,2024-03-19 06:00:00,raksha94@example.net,+91-9520412607
ORD0000940,CUST00546,Electronics,2,1032.41,2024-03-19 08:00:00,pradhanhema@example.org,+91-9160183753
ORD0000941,CUST00078,Electronics,4,958.17,2024-03-19 10:00:00,rattanmugdha@example.com,+91-9229568517
ORD0000942,CUST00730,Grocery,3,2024.91,2024-03-19 12:00:00,lekha76@example.net,+91-9282301880
ORD0000943,CUST00073,Books,1,386.12,2024-03-19 14:00:00,isaiahdeo@example.net,+91-9482179485
ORD0000944,CUST00794,Electronics,2,157.01,2024-03-19 16:00:00,duttahemang@example.com,+91-9449568757
ORD0000945,CUST00249,Apparel,two,1050.29,2024-03-19 18:00:00,lsarma@example.net,+91-9656969581
ORD0000946,CUST00047,Grocery,1,1189.43,2024-03-19 20:00:00,nparmer@example.org,+91-9149102946
ORD0000947,CUST00121,Apparel,1,3982.24,2024-03-19 22:00:00,vasudhasura@example.org,+91-9692283888
ORD0000948,CUST00214,Electronics,1,252.05,2024-03-20 00:00:00,csastry@example.org,+91-9862144234
ORD0001266,CUST00239,Books,1,2848.92,2024-03-20 02:00:00,dipta08@example.net,+91-9762261961
ORD0000950,CUST00056,Electronics,4,9579.82,2024-03-20 04:00:00,hamsinivenkataraman@example.net,+91-9788644729
ORD0000951,CUST00350,Electronics,1,615.38,2024-03-20 06:00:00,santyuvraj@example.com,+91-9635723516
ORD0000952,CUST00107,Electronics,4,246.92,2024-03-20 08:00:00,lekha28@example.net,+91-9698023263
ORD0000953,CUST00048,Electronics,2,597.66,2024-03-20 10:00:00,aptenaksh@example.net,+91-9127566658
ORD0000954,CUST00573,Electronics,three,910.51,2024-03-20 12:00:00,ktandon@example.org,+91-9706575833
ORD0000955,CUST00337,Grocery,2,1577.8,2024-03-20 14:00:00,pnagi@example.com,+91-9967383822
ORD0000956,CUST00026,Electronics,1,497.01,2024-03-20 16:00:00,chandresh83@example.net,+91-9525956113
ORD0000957,CUST00257,Electronics,1,4252.23,2024-03-20 18:00:00,prau@example.org,+91-9877047922
ORD0000958,CUST00008,Electronics,1,294.56,2024-03-20 20:00:00,zsawhney@example.net,+91-9510893970
ORD0000959,CUST00625,Electronics,2,157.72,2024-03-20 22:00:00,fchakrabarti@example.com,+91-9977739339
ORD0000960,CUST00253,Beauty,1,2715.44,2024-03-21 00:00:00,jagat70@example.org,+91-9670871639
ORD0000961,CUST00692,Electronics,3,92.33,2024-03-21 02:00:00,csachar@example.net,+91-9983581380
ORD0000962,CUST00719,Electronics,1,732.07,2024-03-21 04:00:00,chanddaksha@example.net,+91-9934184343
ORD0000963,CUST00303,Electronics,1,20285.9,2024-03-21 06:00:00,tanmayiom@example.com,+91-9364927578
ORD0000964,CUST00639,Electronics,1,887.1,2024-03-21 08:00:00,kapoorsuhani@example.com,+91-9484422703
ORD0000965,CUST00056,Electronics,4,292.72,2024-03-21 10:00:00,tpatla@example.com,+91-9348218013
ORD0000966,CUST00726,Grocery,2,847.76,2024-03-21 12:00:00,chatterjeetristan@example.org,+91-9505882382
ORD0000967,CUST00526,Beauty,1,853.38,2024-03-21 14:00:00,isha48@example.net,+91-9267530926
ORD0000968,CUST00474,Electronics,2,1054.32,2024-03-21 16:00:00,hitesh02@example.com,+91-9639736442
ORD0000969,CUST00028,Apparel,three,1741.08,2024-03-21 18:00:00,nimratchhabra@example.com,+91-9788960382
ORD0000970,CUST00078,Grocery,5,317.63,2024-03-21 20:00:00,raghavdara@example.com,+91-9203038817
ORD0000971,CUST00216,Books,2,4853.95,2024-03-21 22:00:00,tanvihalder@example.net,+91-9696084634
ORD0000972,CUST00386,Electronics,1,1147.24,2024-03-22 00:00:00,hritik60@example.net,+91-9121976147
ORD0000973,CUST00365,Electronics,2,1857.14,2024-03-22 02:00:00,seshadritanvi@example.net,+91-9434790847
ORD0000974,CUST00666,Electronics,one,479.07,2024-03-22 04:00:00,wishiagrawal@example.net,+91-9996319528
ORD0000975,CUST00526,Grocery,4,3249.91,2024-03-22 06:00:00,santvasudha@example.net,+91-9842471519
ORD0000976,CUST00699,Grocery,1,694.33,2024-03-22 08:00:00,oscardave@example.org,+91-9840435779
ORD0000977,CUST00312,Electronics,2,1185.06,2024-03-22 10:00:00,gnagy@example.com,+91-9827914244
ORD0000978,CUST00007,Electronics,1,353.15,2024-03-22 12:00:00,rkothari@example.com,+91-9173665913
ORD0000979,CUST00003,Home,2,331.31,2024-03-22 14:00:00,chaitaly72@example.org,+91-9591692167
ORD0000980,CUST00623,Grocery,3,1786.84,2024-03-22 16:00:00,tvala@example.net,+91-9401307669
ORD0002257,CUST00750,Beauty,2,576.16,2024-03-22 18:00:00,teerth33@example.net,+91-9871698793
ORD0000982,CUST00363,Grocery,2,382.29,2024-03-22 20:00:00,hemani22@example.net,+91-9657478406
ORD0000983,CUST00751,Electronics,3,471.92,2024-03-22 22:00:00,jack58@example.com,+91-9534734997
ORD0000984,CUST00508,Apparel,1,1806.15,2024-03-23 00:00:00,swalla@example.com,+91-9560421933
ORD0000985,CUST00274,Apparel,1,478.65,2024-03-23 02:00:00,virkhredhaan@example.org,+91-9374359837
ORD0000986,CUST00506,Electronics,1,798.19,2024-03-23 04:00:00,ddhillon@example.net,+91-9637104509
ORD0000987,CUST00739,Electronics,5,911.44,2024-03-23 06:00:00,iyengaramara@example.org,+91-9891174500
ORD0000988,CUST00015,Grocery,1,131.98,2024-03-23 08:00:00,zashil20@example.net,+91-9153207428
ORD0000989,CUST00192,Electronics,2,206.21,2024-03-23 10:00:00,samar80@example.com,+91-9828661570
ORD0000990,CUST00631,Grocery,2,1256.74,2024-03-23 12:00:00,nchaudry@example.net,+91-9741648150
ORD0000991,CUST00485,Apparel,1,429.65,2024-03-23 14:00:00,lopakhanna@example.net,+91-9908203964
ORD0000992,CUST00028,Home,1,2583.05,2024-03-23 16:00:00,champak66@example.com,+91-9135668996
ORD0000993,CUST00714,Electronics,1,2360.92,2024-03-23 18:00:00,chatura04@example.org,+91-9774199446
ORD0000994,CUST00039,Electronics,1,1843.03,2024-03-23 20:00:00,okar@example.net,+91-9718422353
ORD0000995,CUST00273,Apparel,1,5540.12,2024-03-23 22:00:00,ronith34@example.com,+91-9880408344
ORD0000996,CUST00231,Electronics,1,826.26,2024-03-24 00:00:00,falangrover@example.org,+91-9680271508
ORD0000997,CUST00086,Grocery,three,1717.94,2024-03-24 02:00:00,purohitbanjeet@example.com,+91-9702684929
ORD0000998,CUST00474,Grocery,two,500.5,2024-03-24 04:00:00,aishani22@example.net,+91-9135221781
ORD0000999,CUST00126,Electronics,1,,2024-03-24 06:00:00,abdul57@example.net,+91-9475237447
ORD0001000,CUST00537,Electronics,four,6526.55,2024-03-24 08:00:00,balveerdube@example.com,+91-9707569750
ORD0001001,CUST00145,Electronics,1,908.58,2024-03-24 10:00:00,mitravritti@example.net,+91-9963176927
ORD0001002,CUST00525,Electronics,2,1321.58,2024-03-24 12:00:00,elijah58@example.org,+91-9393078599
ORD0001003,CUST00212,Home,3,3495.73,2024-03-24 14:00:00,ekanshtiwari@example.org,+91-9272117059
ORD0001004,CUST00025,Books,1,775.0,2024-03-24 16:00:00,zyadav@example.org,+91-9197041727
ORD0001005,CUST00580,Apparel,1,465.62,2024-03-24 18:00:00,timothy35@example.com,+91-9244753245
ORD0001006,CUST00394,Grocery,3,2151.65,2024-03-24 20:00:00,chaaya39@example.net,+91-9436328722
ORD0001007,CUST00067,Electronics,2,971.11,2024-03-24 22:00:00,handra@example.net,+91-9583644031
ORD0001008,CUST00233,Home,1,1078.14,2024-03-25 00:00:00,sanaya39@example.net,+91-9961629782
ORD0001009,CUST00109,Apparel,2,389.84,2024-03-25 02:00:00,balveernagi@example.com,+91-9796061521
ORD0001010,CUST00146,Grocery,1,161.15,2024-03-25 04:00:00,rajuaahana@example.net,+91-9764139517
ORD0001011,CUST00111,Books,1,1136.99,2024-03-25 06:00:00,aryan85@example.net,+91-9935927988
ORD0001012,CUST00228,Electronics,3,2219.33,2024-03-25 08:00:00,csur@example.com,+91-9310704092
ORD0001013,CUST00111,Grocery,3,716.37,2024-03-25 10:00:00,ekanivarkey@example.org,+91-9585234006
ORD0001014,CUST00470,Electronics,1,3776.03,2024-03-25 12:00:00,ganeshabhimanyu@example.net,+91-9544975200
ORD0001015,CUST00034,Electronics,4,444.12,2024-03-25 14:00:00,kadetanay@example.net,+91-9652276142
ORD0001016,CUST00623,Electronics,four,312.72,2024-03-25 16:00:00,nchawla@example.net,+91-9668638801
ORD0001017,CUST00776,Beauty,3,839.47,2024-03-25 18:00:00,vbora@example.net,+91-9492621749
ORD0001018,CUST00369,Books,1,826.67,2024-03-25 20:00:00,arjunsharaf@example.net,+91-9987185323
ORD0001019,CUST00748,Grocery,3,1939.08,2024-03-25 22:00:00,baljiwan11@example.org,+91-9865511008
ORD0001020,CUST00595,Grocery,4,413.66,2024-03-26 00:00:00,zayanbobal@example.net,+91-9497708678
ORD0001021,CUST00554,Apparel,1,3526.62,2024-03-26 02:00:00,aarnareddy@example.com,+91-9909548914
ORD0001022,CUST00425,Home,4,6418.35,2024-03-26 04:00:00,bravel@example.com,+91-9553443931
ORD0001023,CUST00613,Electronics,3,863.38,2024-03-26 06:00:00,ramachandranjagat@example.net,+91-9447193344
ORD0001024,CUST00518,Electronics,3,3132.89,2024-03-26 08:00:00,bhatnagarchakradev@example.net,+91-9908943678
ORD0001025,CUST00692,Electronics,1,312.16,2024-03-26 10:00:00,parmaryadavi@example.org,+91-9782100471
ORD0001026,CUST00282,Grocery,3,2631.27,2024-03-26 12:00:00,charvi91@example.com,+91-9102125542
ORD0001027,CUST00320,Grocery,3,2558.76,2024-03-26 14:00:00,zraj@example.net,+91-9927990241
ORD0001028,CUST00738,Electronics,1,2129.06,2024-03-26 16:00:00,somnaksh@example.net,+91-9285670054
ORD0001029,CUST00443,Electronics,4,883.98,2024-03-26 18:00:00,labanraman@example.net,+91-9959063314
ORD0001030,CUST00315,Books,1,,2024-03-26 20:00:00,maanas45@example.org,+91-9744904990
ORD0001031,CUST00741,Electronics,1,472.61,2024-03-26 22:00:00,jatinbarman@example.org,+91-9786041720
ORD0001032,CUST00377,Grocery,2,480.14,2024-03-27 00:00:00,jyogi@example.org,+91-9529486103
ORD0001033,CUST00289,Beauty,2,337.56,2024-03-27 02:00:00,shivansh53@example.com,+91-9416013380
ORD0001034,CUST00437,Electronics,2,1014.59,2024-03-27 04:00:00,naveengour@example.org,+91-9511745238
ORD0001035,CUST00662,Electronics,one,590.54,2024-03-27 06:00:00,rishi12@example.net,+91-9491709906
ORD0001036,CUST00277,Grocery,4,393.62,2024-03-27 08:00:00,shenoyelijah@example.com,+91-9939092160
ORD0001037,CUST00710,Grocery,1,311.44,2024-03-27 10:00:00,krishnaguneet@example.org,+91-9795431328
ORD0001038,CUST00582,Electronics,1,438.99,2024-03-27 12:00:00,wnarayanan@example.org,+91-9592692734
ORD0001039,CUST00503,Beauty,1,2755.9,2024-03-27 14:00:00,harishmane@example.net,+91-9388053361
ORD0001040,CUST00624,Electronics,2,463.58,2024-03-27 16:00:00,harieesha@example.com,+91-9366430967
ORD0001041,CUST00516,Electronics,4,536.5,2024-03-27 18:00:00,nnarasimhan@example.net,+91-9745564320
ORD0001042,CUST00350,Grocery,2,568.67,2024-03-27 20:00:00,michael99@example.com,+91-9769664927
ORD0001043,CUST00446,Books,3,1260.16,2024-03-27 22:00:00,priya20@example.com,+91-9615785658
ORD0001044,CUST00350,Electronics,1,1416.93,2024-03-28 00:00:00,timothysarin@example.com,+91-9271576539
ORD0001045,CUST00607,Grocery,2,42.75,2024-03-28 02:00:00,krish57@example.com,+91-9124322404
ORD0001046,CUST00664,Apparel,1,2493.98,2024-03-28 04:00:00,xparmer@example.com,+91-9375888296
ORD0001047,CUST00137,Electronics,1,3775.8,2024-03-28 06:00:00,lchopra@example.net,+91-9322408203
ORD0001048,CUST00759,Electronics,1,314.13,2024-03-28 08:00:00,mandlogan@example.net,+91-9933455048
ORD0001049,CUST00243,Books,2,339.58,2024-03-28 10:00:00,adyabose@example.net,+91-9813605361
ORD0001050,CUST00543,Electronics,2,572.35,2024-03-28 12:00:00,bahlyashica@example.net,+91-9770657910
ORD0001051,CUST00040,Electronics,3,421.57,2024-03-28 14:00:00,ravelsimon@example.org,+91-9780595594
ORD0001052,CUST00229,Electronics,three,,2024-03-28 16:00:00,urmi25@example.com,+91-9550652256
ORD0001053,CUST00548,Books,1,128.19,2024-03-28 18:00:00,binadesai@example.com,+91-9111508917
ORD0001054,CUST00223,Apparel,2,293.56,2024-03-28 20:00:00,ranganathanjanuja@example.net,+91-9302126392
ORD0001055,CUST00006,Grocery,1,4184.73,2024-03-28 22:00:00,kharenoah@example.net,+91-9431535401
ORD0001056,CUST00322,Electronics,3,354.88,2024-03-29 00:00:00,sanayadutta@example.org,+91-9980589665
ORD0001057,CUST00468,Apparel,2,3113.27,2024-03-29 02:00:00,vedaparmer@example.org,+91-9259432390
ORD0001058,CUST00732,Apparel,1,1280.93,2024-03-29 04:00:00,vinayakata@example.org,+91-9716662017
ORD0001059,CUST00075,Books,4,,2024-03-29 06:00:00,kala30@example.net,+91-9362664146
ORD0001060,CUST00004,Home,2,1694.82,2024-03-29 08:00:00,zarnapatel@example.com,+91-9201518623
ORD0001061,CUST00646,Electronics,1,798.18,2024-03-29 10:00:00,csha@example.org,+91-9272725385
ORD0001062,CUST00118,Apparel,2,569.37,2024-03-29 12:00:00,harshil84@example.net,+91-9724023144
ORD0001063,CUST00606,Electronics,1,1147.06,2024-03-29 14:00:00,owen66@example.com,+91-9242926553
ORD0001064,CUST00504,Electronics,3,1443.22,2024-03-29 16:00:00,varughesezayan@example.com,+91-9206634461
ORD0001065,CUST00574,Electronics,3,1821.82,2024-03-29 18:00:00,zaitraravi@example.com,+91-9880384586
ORD0001066,CUST00441,Electronics,5,2916.83,2024-03-29 20:00:00,vidhi79@example.org,+91-9475077480
ORD0001067,CUST00194,Electronics,2,1350.37,2024-03-29 22:00:00,riagandhi@example.org,+91-9108614291
ORD0001068,CUST00715,Apparel,1,226.87,2024-03-30 00:00:00,varkeyavni@example.org,+91-9671689467
ORD0001069,CUST00392,Electronics,3,559.11,2024-03-30 02:00:00,rachitdugar@example.com,+91-9428447891
ORD0001070,CUST00026,Grocery,1,17035.39,2024-03-30 04:00:00,karpeoeshi@example.com,+91-9315663742
ORD0001071,CUST00435,Electronics,2,1852.87,2024-03-30 06:00:00,subramaniamvarenya@example.com,+91-9434249224
ORD0001072,CUST00173,Electronics,two,9597.78,2024-03-30 08:00:00,neelroy@example.org,+91-9566814663
ORD0001073,CUST00300,Grocery,1,3624.36,2024-03-30 10:00:00,calebdatta@example.net,+91-9755639566
ORD0001074,CUST00645,Electronics,1,1143.45,2024-03-30 12:00:00,krishvala@example.org,+91-9736131553
ORD0001075,CUST00326,Electronics,3,1213.67,2024-03-30 14:00:00,dakshganesan@example.com,+91-9446102743
ORD0001076,CUST00410,Apparel,3,865.6,2024-03-30 16:00:00,zansiravi@example.net,+91-9364342368
ORD0001077,CUST00118,Electronics,1,157.94,2024-03-30 18:00:00,manderfrederick@example.org,+91-9552901992
ORD0001078,CUST00787,Electronics,1,914.2,2024-03-30 20:00:00,esinha@example.org,+91-9832680936
ORD0001079,CUST00724,Electronics,1,3012.95,2024-03-30 22:00:00,nirjadhar@example.net,+91-9235522796
ORD0001080,CUST00225,Home,3,492.93,2024-03-31 00:00:00,yastilalla@example.org,+91-9164434494
ORD0001081,CUST00532,Apparel,1,1355.54,2024-03-31 02:00:00,sudiksha99@example.org,+91-9490365159
ORD0001082,CUST00113,Apparel,2,2103.99,2024-03-31 04:00:00,kritikarajan@example.org,+91-9978150874
ORD0001083,CUST00140,Apparel,1,361.52,2024-03-31 06:00:00,babusamaksh@example.net,+91-9315366932
ORD0001084,CUST00559,Electronics,2,571.75,2024-03-31 08:00:00,mdoctor@example.org,+91-9527254532
ORD0001085,CUST00001,Electronics,1,324.44,2024-03-31 10:00:00,vamakshibarad@example.net,+91-9729679996
ORD0001086,CUST00090,Grocery,3,394.58,2024-03-31 12:00:00,chandervasatika@example.net,+91-9965279906
ORD0001087,CUST00654,Electronics,1,,2024-03-31 14:00:00,aaravsankar@example.net,+91-9615411284
ORD0001088,CUST00320,Electronics,2,364.87,2024-03-31 16:00:00,cprabhakar@example.net,+91-9391785155
ORD0001089,CUST00550,Electronics,1,3712.48,2024-03-31 18:00:00,zkarnik@example.com,+91-9249466480
ORD0001090,CUST00139,Electronics,2,359.43,2024-03-31 20:00:00,lpalla@example.net,+91-9810063023
ORD0001091,CUST00511,Beauty,3,1018.88,2024-03-31 22:00:00,sandalkrish@example.com,+91-9794729551
ORD0001092,CUST00259,Electronics,1,543.01,2024-04-01 00:00:00,fkaul@example.com,+91-9896269560
ORD0001093,CUST00673,Electronics,3,2918.62,2024-04-01 02:00:00,mkurian@example.org,+91-9103987422
ORD0001094,CUST00690,Electronics,2,3331.45,2024-04-01 04:00:00,virkjacob@example.net,+91-9608972505
ORD0001095,CUST00010,Beauty,1,2130.41,2024-04-01 06:00:00,prashadsamesh@example.net,+91-9374547901
ORD0001096,CUST00261,Electronics,1,1219.42,2024-04-01 08:00:00,nilima51@example.org,+91-9591400051
ORD0001097,CUST00650,Electronics,1,712.61,2024-04-01 10:00:00,qkulkarni@example.net,+91-9930107333
ORD0001098,CUST00172,Grocery,2,272.63,2024-04-01 12:00:00,npau@example.com,+91-9217248864
ORD0001099,CUST00013,Grocery,3,6269.98,2024-04-01 14:00:00,ajani@example.net,+91-9636511252
ORD0001100,CUST00168,Electronics,1,420.03,2024-04-01 16:00:00,xgola@example.net,+91-9747972687
ORD0001101,CUST00642,Electronics,2,1743.49,2024-04-01 18:00:00,tkulkarni@example.net,+91-9163238638
ORD0001102,CUST00596,Electronics,3,2590.39,2024-04-01 20:00:00,mitali21@example.net,+91-9370349350
ORD0001103,CUST00321,Electronics,4,515.28,2024-04-01 22:00:00,sanyaedwin@example.org,+91-9418523369
ORD0001104,CUST00319,Electronics,2,2535.16,2024-04-02 00:00:00,yashodarattan@example.com,+91-9493140344
ORD0001105,CUST00613,Electronics,4,1927.95,2024-04-02 02:00:00,dyallopa@example.net,+91-9103243899
ORD0001106,CUST00329,Electronics,2,5054.14,2024-04-02 04:00:00,chandmaanav@example.com,+91-9141879950
ORD0001107,CUST00785,Electronics,1,561.52,2024-04-02 06:00:00,echakrabarti@example.com,+91-9321149121
ORD0001108,CUST00777,Apparel,3,248.18,2024-04-02 08:00:00,kamalabuch@example.net,+91-9985215959
ORD0001109,CUST00550,Beauty,1,541.59,2024-04-02 10:00:00,rajagopalannandini@example.net,+91-9966434871
ORD0001110,CUST00419,Apparel,1,1106.39,2024-04-02 12:00:00,dakshesh27@example.com,+91-9983171888
ORD0001111,CUST00606,Electronics,1,951.66,2024-04-02 14:00:00,jaggizarna@example.com,+91-9167750491
